Div,Date,HomeTeam,AwayTeam,FTHG,FTAG,goal_time_h,goal_time_a,finished,red_cards_h,red_cards_a,BbAv>2.5,PSCH,PSCD,PSCA
I1,11/03/18,Juventus,Udinese,2,0,"20,49",,93,,,1.83,1.23,6.22,19.58
I1,11/03/18,Sassuolo,Spal,1,1,31,27,93,,,2.21,2.1,3.36,4
I1,14/03/18,Juventus,Atalanta,2,0,"29,81",,92,,79,2.02,1.44,4.3,10.25
I1,17/03/18,Spal,Juventus,0,0,,,95,,,1.97,12.25,5,1.34
I1,17/03/18,Udinese,Sassuolo,1,2,44,"42,74",95,,,2.16,2.22,3.24,3.75
I1,18/03/18,Benevento,Cagliari,1,2,46,"91,95",98,,,1.94,2.35,3.33,3.34
I1,18/03/18,Crotone,Roma,0,2,,"39,75",93,,,1.76,5.95,4.02,1.65
I1,18/03/18,Lazio,Bologna,1,1,3,16,93,,,1.72,1.32,5.7,10.96
I1,18/03/18,Milan,Chievo,3,2,"10,52,82","33,34",96,,,1.92,1.4,4.68,10.08
I1,18/03/18,Napoli,Genoa,1,0,72,,92,,,1.65,1.23,6.08,19.5
I1,18/03/18,Sampdoria,Inter,0,5,"26,30,31,44,51",,91,,,1.92,4.08,3.64,1.98
I1,18/03/18,Torino,Fiorentina,1,2,86,"59,93",96,,,1.9,2.85,3.24,2.74
I1,18/03/18,Verona,Atalanta,0,5,,"2,45,48,69,71 ",91,,,1.79,10.11,5.01,1.38
I1,31/03/18,Atalanta,Udinese,2,0,"68,74",,93,,,1.88,1.44,4.72,8.4
I1,31/03/18,Bologna,Roma,1,1,18,76,94,,,1.81,6.08,4.66,1.55
I1,31/03/18,Cagliari,Torino,0,4,,"61,65,79,87",91,,,1.84,3.1,3.27,2.52
I1,31/03/18,Chievo,Sampdoria,2,1,"62,79",26,95,,,1.9,2.34,3.34,3.36
I1,31/03/18,Fiorentina,Crotone,2,0,"3,62",,94,,57,1.82,1.55,4.16,7.2
I1,31/03/18,Genoa,Spal,1,1,30,60,94,,29,2.51,1.86,3.33,5.31
I1,31/03/18,Inter,Verona,3,0,"1,13,49",,93,,90,1.39,1.15,9.22,20.98
I1,31/03/18,Juventus,Milan,3,1,"8,79,87",28,93,,,2.16,1.64,3.7,7
I1,31/03/18,Lazio,Benevento,6,2,"19,60,66,68,83,91","23,51",92,,7,1.39,1.23,6.75,14.82
I1,31/03/18,Sassuolo,Napoli,1,1,22,80,95,,,1.7,9.64,4.75,1.41
I1,03/04/18,Atalanta,Sampdoria,1,2,67,"43,84",93,,,1.61,1.37,5.42,8.95
I1,03/04/18,Genoa,Cagliari,2,1,"53,9",62,95,,,2.38,1.85,3.42,5.23
I1,03/04/18,Udinese,Fiorentina,0,2,,"29,71",93,,,2.1,3.59,3.23,2.29
I1,04/04/18,Benevento,Verona,3,0,"25,66,84",,92,,,1.69,1.8,4.03,4.51
I1,04/04/18,Chievo,Sassuolo,1,1,72,94,96,,"29,84",2.33,3.15,2.96,2.71
I1,04/04/18,Milan,Inter,0,0,,,93,,,2.1,2.82,3.31,2.71
I1,04/04/18,Torino,Crotone,4,1,"16,20,36,68",90,91,,,1.88,1.6,4.03,6.62
I1,07/04/18,Benevento,Juventus,2,4,"24,51","16,45,74,82",93,,,1.76,14.5,5.3,1.3
I1,07/04/18,Roma,Fiorentina,0,2,,"7,39",96,,,1.83,1.89,3.65,4.5
I1,07/04/18,Sampdoria,Genoa,0,0,,,92,,,2.08,2.43,3.29,3.22
I1,07/04/18,Spal,Atalanta,1,1,39,78,94,,,2.01,4.95,3.68,1.81
I1,08/04/18,Crotone,Bologna,1,0,25,,93,,,2.26,2.4,3.22,3.35
I1,08/04/18,Milan,Sassuolo,1,1,86,75,96,,,1.84,1.49,4.42,7.98
I1,08/04/18,Napoli,Chievo,2,1,"89,92",73,94,,,1.56,1.15,8.5,25.6
I1,08/04/18,Torino,Inter,1,0,36,,94,,,1.89,4.38,3.66,1.91
I1,08/04/18,Udinese,Lazio,1,2,13,"26,37",94,,,1.73,5.56,4.16,1.65
I1,08/04/18,Verona,Cagliari,1,0,36,,94,,,1.96,3.17,3.33,2.44
I1,14/04/18,Atalanta,Inter,0,0,,,93,,,2.06,2.63,3.28,2.95
I1,14/04/18,Cagliari,Udinese,2,1,"21,84",10,96,,,2.14,2.44,3.14,3.37
I1,14/04/18,Chievo,Torino,0,0,,,94,88,,2.02,3.56,3.35,2.25
I1,14/04/18,Genoa,Crotone,1,0,28,,95,,,2.33,1.94,3.28,4.84
I1,15/04/18,Bologna,Verona,2,0,"31,93",,95,,,1.95,1.61,4.11,6.25
I1,15/04/18,Fiorentina,Spal,0,0,,,93,,,1.99,1.52,4.19,7.89
I1,15/04/18,Juventus,Sampdoria,3,0,"45,60,75",,92,,,1.52,1.34,5.07,12.37
I1,15/04/18,Lazio,Roma,0,0,,,94,80,,1.67,2.64,3.33,2.89
I1,15/04/18,Milan,Napoli,0,0,,,93,,,1.93,4.5,3.63,1.89
I1,15/04/18,Sassuolo,Benevento,2,2,"41,64","22,72",95,,,1.77,1.7,4.06,5.25
I1,17/04/18,Inter,Cagliari,4,0,"3,49,60,90",,91,,,1.65,1.2,7.22,20
I1,18/04/18,Benevento,Atalanta,0,3,,"21,49,67",94,,,1.64,6.79,4.57,1.52
I1,18/04/18,Crotone,Juventus,1,1,65,16,93,,,1.97,14.18,5.04,1.32
I1,18/04/18,Fiorentina,Lazio,3,4,"16,31,54","39,45,69,73",97,7,14,1.8,3.06,3.53,2.41
I1,18/04/18,Napoli,Udinese,4,2,"45,64,70,75","41,55",93,,,1.51,1.22,6.75,16.5
I1,18/04/18,Roma,Genoa,2,1,"17,52",61,93,,,1.82,1.32,5.54,11.66
I1,18/04/18,Sampdoria,Bologna,1,0,92,,94,,,1.81,1.7,3.91,5.48
I1,18/04/18,Spal,Chievo,0,0,,"33,52,59",93,,,2.4,2.22,3.09,4
I1,18/04/18,Torino,Milan,1,1,70,9,96,92,,2.03,3.24,3.4,2.37
I1,18/04/18,Verona,Sassuolo,0,1,,38,94,,,2,4.6,3.7,1.86
I1,21/04/18,Milan,Benevento,0,1,,29,97,,80,1.43,1.24,6.55,13.5
I1,21/04/18,Sassuolo,Fiorentina,1,0,41,,95,,30,2.02,3.06,3.22,2.58
I1,21/04/18,Spal,Roma,0,3,,,93,,,2.02,5.35,3.52,1.8
I1,22/04/18,Atalanta,Torino,2,1,"16,22,74",81,92,,,1.74,1.55,4.28,6.81
I1,22/04/18,Cagliari,Bologna,0,0,,,94,,,2.15,2,3.27,4.55
I1,22/04/18,Chievo,Inter,1,2,90,"50,61",95,,,2.03,7.46,4.19,1.53
I1,22/04/18,Juventus,Napoli,0,1,,90,94,,,2.14,2.36,3.22,3.44
I1,22/04/18,Lazio,Sampdoria,4,0,"32,43,85,88",,91,,,1.42,1.36,5.63,8.9
I1,22/04/18,Udinese,Crotone,1,2,5,"7,86",93,,,2.18,2.01,3.27,4.51
I1,23/04/18,Genoa,Verona,3,1,"7,78,92",64,94,,,1.99,1.42,4.8,8.9
I1,28/04/18,Inter,Juventus,2,3,"52,65","13,87,89",95,18,,2.25,3.05,3.17,2.62
I1,28/04/18,Roma,Chievo,4,1,"9,40,65,67",88,93,56,,1.71,1.31,5.78,11.6
I1,29/04/18,Atalanta,Genoa,3,1,"53,64",56,95,,,1.87,1.42,4.8,8.83
I1,29/04/18,Benevento,Udinese,3,3,"23,76,90","13,78,79",95,57,,1.84,3.04,3.32,2.53
I1,29/04/18,Bologna,Milan,1,2,74,"34,46",94,,,2.05,5.99,3.94,1.65
I1,29/04/18,Crotone,Sassuolo,4,1,"4,16,31,89",45,93,,,2.24,2.3,3.2,3.58
I1,29/04/18,Fiorentina,Napoli,3,0,"34,62,92",,93,,6,1.76,7.58,4.71,1.47
I1,29/04/18,Sampdoria,Cagliari,4,1,"7,26,45,87",49,93,,77,1.91,1.93,3.64,4.31
I1,29/04/18,Torino,Lazio,0,1,,56,93,,,1.61,5.31,4.13,1.68
I1,29/04/18,Verona,Spal,1,3,13,"45,71,92",94,,,2.29,3.35,3.24,2.39
I1,05/05/18,Juventus,Bologna,3,1,"51,63,69",30,94,,,1.52,1.13,9.44,25.95
I1,05/05/18,Milan,Verona,4,1,"10,32,49,89",85,92,,,1.36,1.11,11.25,26.2
I1,06/05/18,Cagliari,Roma,0,1,,15,96,,,1.6,8.14,5.09,1.42
I1,06/05/18,Chievo,Crotone,2,1,"12,82",93,95,,,2.36,2.28,3.12,3.75
I1,06/05/18,Genoa,Fiorentina,2,3,"64,68","43,77,80",94,"71,83",,2.02,3.84,3.58,2.06
I1,06/05/18,Lazio,Atalanta,1,1,24,2,93,,,1.73,1.98,3.57,4.16
I1,06/05/18,Napoli,Torino,2,2,"25,71","55,83",94,,,1.43,1.22,7.42,14.1
I1,06/05/18,Sassuolo,Sampdoria,1,0,68,,93,,,1.83,2.25,3.55,3.34
I1,06/05/18,Spal,Benevento,2,0,"25,82",,93,,,1.64,1.53,4.63,6.41
I1,06/05/18,Udinese,Inter,0,4,,"12,43,46,71",91,49,,1.76,4.58,3.72,1.86
I1,12/05/18,Benevento,Genoa,1,0,87,,93,,,1.6,2.2,3.62,3.4
I1,12/05/18,Inter,Sassuolo,1,2,80,"25,72",96,,,1.32,1.22,7.69,13.5
I1,13/05/18,Atalanta,Milan,1,1,91,60,95,64,75,1.81,2.28,2.92,4.04
I1,13/05/18,Bologna,Chievo,1,2,12,"48,6",94,,,2.02,2.26,3.2,3.76
I1,13/05/18,Crotone,Lazio,2,2,"29,61","17,84",94,,,1.7,4.2,3.51,1.99
I1,13/05/18,Fiorentina,Cagliari,0,1,,37,97,94,,1.67,1.55,4.53,6.31
I1,13/05/18,Roma,Juventus,0,0,,,92,68,,2.06,2.94,2.96,2.79
I1,13/05/18,Sampdoria,Napoli,0,2,,"72,8",95,,,1.41,5.89,4.98,1.52
I1,13/05/18,Torino,Spal,2,1,"68,87",22,95,,,1.71,1.92,3.44,4.7
I1,13/05/18,Verona,Udinese,0,1,,20,92,,,1.61,7.9,5.04,1.43
I1,19/05/18,Juventus,Verona,2,1,"49,52",76,93,,,1.23,1.09,13,28
I1,20/05/18,Cagliari,Atalanta,1,0,87,,94,,,1.65,3.38,3.67,2.19
I1,20/05/18,Chievo,Benevento,1,0,49,,94,,,1.48,1.7,4.04,5.12
I1,20/05/18,Genoa,Torino,1,2,80,"30,58",93,,83,1.49,2.28,3.71,3.16
I1,20/05/18,Lazio,Inter,2,3,"9,41","29,78,81",94,"79,92",,1.6,2.57,3.73,2.72
I1,20/05/18,Milan,Fiorentina,5,1,"23,42,49,59,75",20,92,,,1.58,1.66,4.31,5.23
I1,20/05/18,Napoli,Crotone,2,1,"23,32",90,93,,,1.42,1.41,5.55,7.13
I1,20/05/18,Sassuolo,Roma,0,1,,45,95,,,1.49,4.84,3.85,1.78
I1,20/05/18,Spal,Sampdoria,3,1,"4,49,52",66,93,,32,1.67,1.85,3.78,4.56
I1,20/05/18,Udinese,Bologna,1,0,30,,94,,,1.66,1.56,4.29,6.69
